,gene,Geneid,genename,dfin_change,dfin_log2FC,dfin_padj,dfin_Change Metric
1,1,ENSMUSG00000022793,B4galt4,Up,48.1907895911472,1.73864172943242e-138,6638.75304924026
2,2,ENSMUSG00000055407,Map6,Up,44.501950224757,1.08577980104529e-130,5783.66295127684
3,3,ENSMUSG00000045573,Penk,Up,46.3983621920674,2.81662900764468e-125,5778.92855492848
4,4,ENSMUSG00000016529,Il10,Up,48.1633778635518,1.95194767684178e-118,5669.28865957587
5,5,ENSMUSG00000117250,ENSMUSG00000117250,Up,50.5375773527452,2.79325719022494e-84,4222.61113223167
6,6,ENSMUSG00000017314,Mpp2,Up,49.4134336813305,5.47650432108971e-81,3965.99613769507
7,7,ENSMUSG00000020953,Coch,Up,39.1776226792751,2.01855645154996e-86,3357.32477315433
8,8,ENSMUSG00000001555,Fkbp10,Up,39.3034376386092,5.89174264265784e-80,3114.00178318041
9,9,ENSMUSG00000085457,1110046J04Rik,Up,48.2989027002755,6.04435944522216e-64,3053.39141152391
10,10,ENSMUSG00000076750,Trgv3,Up,50.6988231706597,3.31788396699417e-54,2711.32940165411
11,11,ENSMUSG00000014846,Tppp3,Up,40.8854969265718,1.47093478073442e-64,2609.81966315992
12,12,ENSMUSG00000025930,Msc,Up,48.9989002635144,1.12295124200642e-52,2545.47518499544
13,13,ENSMUSG00000031078,Cttn,Up,48.6690356958182,1.0361144833678e-47,2286.69479763405
14,14,ENSMUSG00000109759,ENSMUSG00000109759,Up,42.0083707694766,9.01419176748314e-49,2018.29524892659
15,15,ENSMUSG00000007021,Syngr3,Up,46.8889288772479,2.15905467689601e-42,1953.66174876717
16,16,ENSMUSG00000040899,Ccr6,Up,39.776598281112,2.25643620924665e-48,1895.21875040157
17,17,ENSMUSG00000113581,Dio3os,Up,49.5635552488931,3.47386128013384e-38,1856.61051062241
18,18,ENSMUSG00000081284,Gm13673,Up,46.7862059695044,1.44851068819831e-37,1723.56070487858
19,19,ENSMUSG00000018919,Tm4sf5,Up,45.8869753054934,3.47386128013384e-38,1718.88881306094
20,20,ENSMUSG00000058260,Serpina9,Up,34.4666658535308,2.20701969577503e-48,1642.55010724936
21,21,ENSMUSG00000031286,Glt28d2,Up,38.9799600706666,2.61879323427231e-41,1581.88079441671
22,22,ENSMUSG00000113649,ENSMUSG00000113649,Up,47.9805960969995,1.34147775392494e-33,1577.238140016
23,23,ENSMUSG00000038264,Sema7a,Up,36.43206635518,1.7680460202249e-43,1557.56215128963
24,24,ENSMUSG00000005089,Slc1a2,Up,39.0455256819203,1.13272504016581e-38,1481.61665631187
25,25,ENSMUSG00000038180,Spag4,Up,46.6390813647293,4.56149251664142e-31,1415.07137885777
26,26,ENSMUSG00000034394,Lif,Up,38.9986491312053,6.86681088349808e-37,1410.31769981564
27,27,ENSMUSG00000028601,Echdc2,Up,40.8491584794758,6.76166620683258e-34,1354.96439202937
28,28,ENSMUSG00000029752,Asns,Up,33.4173900722017,9.1207624189091e-41,1338.03125776629
29,29,ENSMUSG00000085546,ENSMUSG00000085546,Up,48.7069280947632,1.08291001902605e-27,1313.40217039263
30,30,ENSMUSG00000004347,Pde1c,Up,39.3824691880198,3.98038457167502e-33,1275.9949540299
31,31,ENSMUSG00000027718,Il21,Up,27.3749853616084,1.92801292551699e-44,1196.69447544634
32,32,ENSMUSG00000092622,Khdc3,Up,40.4507371616842,5.2988839642668e-30,1184.22832165032
33,33,ENSMUSG00000024397,Aif1,Up,43.363779156011,5.42408247546051e-27,1138.97887438106
34,34,ENSMUSG00000000125,Wnt3,Up,26.9906881315476,7.9897576369391e-43,1136.23958658145
35,35,ENSMUSG00000111828,D830035M03Rik,Up,47.6896978309005,1.44623124628596e-23,1089.22136069138
36,36,ENSMUSG00000028716,Pdzk1ip1,Up,32.0543666184901,1.48241314930195e-34,1084.36815373278
37,37,ENSMUSG00000110697,ENSMUSG00000110697,Up,26.5569887969714,6.10451344348485e-40,1041.4150256266
38,38,ENSMUSG00000057123,Gja5,Up,31.9287932436603,2.30836281141383e-32,1010.12152329195
39,39,ENSMUSG00000020798,Spns3,Up,49.4527498742097,2.01441899086704e-20,974.013953150394
40,40,ENSMUSG00000108214,ENSMUSG00000108214,Up,37.9107535958613,4.48006882185834e-26,960.988900256298
41,41,ENSMUSG00000029759,Pon3,Up,24.8916784670833,5.24313768049285e-39,952.863625892826
42,42,ENSMUSG00000039013,Siglecf,Up,38.1336829574735,4.20570949343887e-24,891.419102010775
43,43,ENSMUSG00000014599,Csf1,Up,24.8858725495849,4.29869913517846e-36,880.130266677227
44,44,ENSMUSG00000034634,Ly6d,Up,41.0200102573714,4.28880676078007e-22,876.501776814454
45,45,ENSMUSG00000112734,ENSMUSG00000112734,Up,35.1039240582853,2.24567343936618e-25,865.264457007696
46,46,ENSMUSG00000091682,Trgc3,Up,31.9038494409767,1.08502156433313e-27,860.273314495513
47,47,ENSMUSG00000001663,Gstt1,Up,37.0807023059549,2.5246315685785e-23,837.942368418259
48,48,ENSMUSG00000052117,D630039A03Rik,Up,25.2753893365918,2.82393891059231e-32,797.416915591616
49,49,ENSMUSG00000093963,ENSMUSG00000093963,Up,36.0900096127576,8.61295383168764e-23,796.320572119984
50,50,ENSMUSG00000061544,Zfp229,Up,40.3206462961452,3.66253308855072e-20,783.680889177168
51,51,ENSMUSG00000034258,Flvcr2,Up,46.5183079247096,3.57558193351807e-17,765.070480947808
52,52,ENSMUSG00000020656,Grhl1,Up,24.8734051593909,4.72807302317101e-31,754.293867091087
53,53,ENSMUSG00000037706,Cd81,Up,25.9239235848605,1.72530272175639e-29,745.653305830962
54,54,ENSMUSG00000040883,Tmem205,Up,25.0472980720323,1.81253769965556e-30,744.949549471755
55,55,ENSMUSG00000022199,Slc22a17,Up,24.5911422895578,5.96655073988831e-31,743.249487988282
56,56,ENSMUSG00000044676,Zfp612,Up,32.2045784084389,1.27363529612294e-23,737.322370681777
57,57,ENSMUSG00002075479,ENSMUSG00002075479,Up,38.9562971185913,1.37573321994287e-19,734.772864848354
58,58,ENSMUSG00000102984,ENSMUSG00000102984,Up,24.1868453936841,8.15687198559189e-31,727.745325693174
59,59,ENSMUSG00000030545,Pex11a,Up,25.9311751507724,1.37190601430417e-28,722.511922189746
60,60,ENSMUSG00000035067,Xkr6,Up,32.8702799320944,1.67481843740699e-22,715.784276419381
61,61,ENSMUSG00000034958,Atcay,Up,24.8357679368444,5.80300621833502e-29,701.271360583558
62,62,ENSMUSG00000038068,Rnf144b,Up,45.2549036612827,3.39257609071175e-16,700.069392776312
63,63,ENSMUSG00000108347,Gm19187,Up,44.7322765024375,8.34134349273224e-16,674.507440311941
64,64,ENSMUSG00000106739,ENSMUSG00000106739,Up,42.9950008816111,2.62445400227119e-16,669.903433415983
65,65,ENSMUSG00000027962,Vcam1,Up,34.0437227656066,2.83471659407182e-20,665.469342374216
66,66,ENSMUSG00000086968,4933431E20Rik,Up,33.3936726027562,2.37223630323023e-20,655.34555037217
67,67,ENSMUSG00000105993,Tex13d,Up,43.1395744118975,7.55727183638309e-16,652.340896407578
68,68,ENSMUSG00000072966,Gprasp2,Up,34.6137596703057,2.22176138058287e-19,645.660932788566
69,69,ENSMUSG00000030641,Ddias,Up,24.5719582229985,1.42906313113492e-26,635.060996909514
70,70,ENSMUSG00000004032,Gstm5,Up,27.8281726026608,2.59922252261327e-23,628.503634409448
71,71,ENSMUSG00000071637,Cebpd,Up,40.4748826800788,1.33383591724132e-15,602.0597349214
72,72,ENSMUSG00000114893,ENSMUSG00000114893,Up,42.9427446931342,1.19216990281234e-14,597.920255865424
73,73,ENSMUSG00000039131,Gipc2,Up,36.3402648477468,3.65194766138588e-17,597.342211472881
74,74,ENSMUSG00000105846,ENSMUSG00000105846,Up,42.6019824322501,2.06840473010647e-14,582.98105507709
75,75,ENSMUSG00000027200,Sema6d,Up,25.1015073380153,1.58634327676279e-23,572.304397683136
76,76,ENSMUSG00000092251,Trav9n-1,Up,23.238764073332,9.12380139483056e-25,558.655802412105
77,77,ENSMUSG00000066456,Hmgn3,Up,27.9596156677953,2.42580051032517e-20,548.431913145147
78,78,ENSMUSG00000079009,Gm14139,Up,35.1270776707374,3.39257609071175e-16,543.397288369401
79,79,ENSMUSG00000109108,ENSMUSG00000109108,Up,23.9603964992968,2.23128692722416e-23,542.737593395223
80,80,ENSMUSG00000087060,ENSMUSG00000087060,Up,24.8150141941096,2.52624173881567e-22,535.942891757345
81,81,ENSMUSG00000086894,Gm15708,Up,23.4214404432505,2.61039097870874e-23,528.933285741256
82,82,ENSMUSG00000039521,Foxp3,Up,39.6160527484917,4.6334770862883e-14,528.244130862173
83,83,ENSMUSG00000021638,Ocln,Up,35.4624313452004,1.86171249680414e-15,522.364712635714
84,84,ENSMUSG00000040605,Bace2,Up,37.7668686278649,1.58510062161569e-14,521.180640535992
85,85,ENSMUSG00000097223,ENSMUSG00000097223,Up,39.4008378258225,9.15784040179388e-14,513.716276765069
86,86,ENSMUSG00000051339,2900026A02Rik,Up,23.4667396851883,2.52147675479325e-22,506.842740477997
87,87,ENSMUSG00000112317,ENSMUSG00000112317,Up,39.7905914799525,3.61668791778128e-13,495.062162914157
88,88,ENSMUSG00000093861,Igkv1-110,Up,32.4405915732709,8.58457091895092e-16,488.75908165968
89,89,ENSMUSG00000069727,Zfp975,Up,25.2685721134906,1.01774018335439e-19,479.909896040264
90,90,ENSMUSG00000025656,Arhgef9,Up,23.908493564669,1.63054632317992e-20,473.093305747392
91,91,ENSMUSG00000023984,Gm20517,Up,29.014129953869,1.50962101894413e-16,459.036381779604
92,92,ENSMUSG00000076762,Trav6-1,Up,21.0318901973863,2.93405936836049e-22,452.869829825894
93,93,ENSMUSG00000089171,Gm22430,Up,22.7839999792314,1.37481510416911e-20,452.530241574938
94,94,ENSMUSG00000022941,Ripply3,Up,31.8365112535988,7.46867242022253e-15,449.746645107293
95,95,ENSMUSG00000046380,Jrk,Up,23.4948513773362,8.85115523344754e-20,447.647404289405
96,96,ENSMUSG00000107801,ENSMUSG00000107801,Up,23.2419007392119,5.90764197279177e-20,446.908883276245
97,97,ENSMUSG00000030410,Dmwd,Up,39.0484379408231,4.15778317321898e-12,444.415667242239
98,98,ENSMUSG00000102172,ENSMUSG00000102172,Up,24.4593708170366,1.51688680544505e-18,435.842673931486
99,99,ENSMUSG00000042828,Trim72,Up,38.0437086833311,4.77358602915546e-12,430.698732145612
100,100,ENSMUSG00000086184,ENSMUSG00000086184,Up,37.2665619315729,3.90160186466892e-12,425.165151160754
101,101,ENSMUSG00000110433,ENSMUSG00000110433,Up,23.2277885040942,1.17192285028798e-18,416.499821156391
102,102,ENSMUSG00000058159,T2,Up,31.410633711211,6.27326686963895e-14,414.699087475533
103,103,ENSMUSG00000029151,Slc30a3,Up,24.7393094070138,3.47539728450333e-17,407.184183255912
104,104,ENSMUSG00000104378,ENSMUSG00000104378,Up,23.0644305819842,1.04736969463672e-17,391.631724757108
105,105,ENSMUSG00000074731,Zfp345,Up,37.4879783788277,3.71457147859861e-11,391.003036401765
106,106,ENSMUSG00000052151,Plpp2,Up,23.345604675625,1.78921493552518e-17,390.97672029871
107,107,ENSMUSG00000104213,Ighd,Up,21.7618677430052,1.29765372846306e-18,389.251072123136
108,108,ENSMUSG00000063177,Klk1b27,Up,24.6717051138604,2.17438972328716e-16,386.424593290552
109,109,ENSMUSG00000089842,Pitpnm2os2,Up,22.0261557954735,5.2731754501376e-18,380.566329072096
110,110,ENSMUSG00000027524,Edn3,Up,29.5986833011565,1.6383207917175e-13,378.436956505061
111,111,ENSMUSG00000020829,Slc46a1,Up,35.2831922086878,1.90928416064814e-11,378.205103999749
112,112,ENSMUSG00000056257,ENSMUSG00000056257,Up,36.9995386905338,7.16441992386729e-11,375.353621879229
113,113,ENSMUSG00000044976,Wdr72,Up,36.9060071904975,8.11308727892086e-11,372.411648577909
114,114,ENSMUSG00000110670,ENSMUSG00000110670,Up,36.8133716841229,9.81862650717383e-11,368.426355899749
115,115,ENSMUSG00000058101,1700084J12Rik,Up,33.8242699505278,2.01016334349954e-11,361.810390446007
116,116,ENSMUSG00000035273,Hpse,Up,29.6109840375171,6.08311126493552e-13,361.72405712121
117,117,ENSMUSG00000053080,Zfta,Up,23.4643735358899,6.5578547323983e-16,356.265172795013
118,118,ENSMUSG00000103163,ENSMUSG00000103163,Up,23.718959319265,1.7354865583007e-15,350.105566797577
119,119,ENSMUSG00000087354,4930404I05Rik,Up,22.2649536546806,2.40612066869781e-16,347.749244153042
120,120,ENSMUSG00000005124,Ccn4,Up,32.1330118361801,3.59709632005466e-11,335.598715843876
121,121,ENSMUSG00000040658,Dnph1,Up,24.770253568353,4.18226444986173e-14,331.391029770974
122,122,ENSMUSG00000039748,Exo1,Up,23.4311695647339,1.39311840439143e-14,324.662565967167
123,123,ENSMUSG00000103898,ENSMUSG00000103898,Up,34.5540854217207,4.25396332383059e-10,323.813461569439
124,124,ENSMUSG00000043230,Fam124b,Up,24.0934121091392,4.08166247310957e-14,322.590619822182
125,125,ENSMUSG00000094249,ENSMUSG00000094249,Up,21.7108636657601,1.48986608819149e-15,321.903778973049
126,126,ENSMUSG00000085984,1700001G11Rik,Up,21.9018146868724,4.43639751425891e-15,314.356079218521
127,127,ENSMUSG00000039717,Ralyl,Up,34.0924318885434,6.33409947872125e-10,313.592931724774
128,128,ENSMUSG00000109031,ENSMUSG00000109031,Up,33.1058814073728,6.831592614422e-10,303.431229022623
129,129,ENSMUSG00000097767,Miat,Up,33.8663683501438,1.76689070971387e-09,296.425220823707
130,130,ENSMUSG00000043099,Hic1,Up,23.6489390075375,4.97573948206665e-13,290.956263422918
131,131,ENSMUSG00000027500,Stmn2,Up,31.3130795328596,8.47204747849233e-10,284.072621350311
132,132,ENSMUSG00000046295,Ankle1,Up,21.9092282150377,1.49119748559415e-13,281.017945312165
133,133,ENSMUSG00000106757,ENSMUSG00000106757,Up,23.4569039781189,1.12688306684826e-12,280.265930464201
134,134,ENSMUSG00000027546,Atp9a,Up,23.1027973907704,7.9639195731904e-13,279.517814683406
135,135,ENSMUSG00000094910,D430019H16Rik,Up,33.6468552223257,5.11852381756734e-09,278.961206989719
136,136,ENSMUSG00000036896,C1qc,Up,33.0838865579015,1.00034721843809e-08,264.666104442745
137,137,ENSMUSG00000073758,Sh3d21,Up,22.2945819449134,1.5945039927872e-12,263.017530048279
138,138,ENSMUSG00000106798,ENSMUSG00000106798,Up,23.8135759585788,1.63117520443778e-11,256.888936100889
139,139,ENSMUSG00000016024,Lbp,Up,22.8959210054494,6.37544126092384e-12,256.331048960783
140,140,ENSMUSG00000063137,Olfr176,Up,32.7327206881252,2.04017003501136e-08,251.72554288677
141,141,ENSMUSG00000108354,4931431B13Rik,Up,32.5459285205785,2.01117294839321e-08,250.491385069677
142,142,ENSMUSG00000040209,Zfp704,Up,23.8562392997505,3.96562758518176e-11,248.145159793467
143,143,ENSMUSG00000029378,Areg,Up,23.1057235071397,2.00083249894986e-11,247.203266666749
144,144,ENSMUSG00000112670,Gm18042,Up,32.3499696149565,2.5440941717772e-08,245.680770770192
145,145,ENSMUSG00000082996,Gm6238,Up,27.8692785662137,1.79163587380864e-09,243.765619274434
146,146,ENSMUSG00000017453,Pipox,Up,32.228843883708,2.78520816382775e-08,243.49350301174
147,147,ENSMUSG00000027624,Epb41l1,Up,22.8787283216642,3.725685537925e-11,238.597540164468
148,148,ENSMUSG00000097874,ENSMUSG00000097874,Up,31.8878020815823,4.12720677346854e-08,235.470492716048
149,149,ENSMUSG00000076752,Trgc2,Up,11.9215687996793,4.02702919925655e-20,231.219008332638
150,150,ENSMUSG00000113086,ENSMUSG00000113086,Up,22.5685169089894,6.05677283676955e-11,230.599660320847
151,151,ENSMUSG00000032064,Dixdc1,Up,30.9453782738115,4.25398652434351e-08,228.104692714909
152,152,ENSMUSG00000085903,ENSMUSG00000085903,Up,21.9130906084847,3.96562758518176e-11,227.933133227248
153,153,ENSMUSG00000107647,ENSMUSG00000107647,Up,31.4958311170317,6.53468720563947e-08,226.290466182626
154,154,ENSMUSG00000081894,ENSMUSG00000081894,Up,20.4049052037364,8.93338789755595e-12,225.453467201008
155,155,ENSMUSG00000117440,ENSMUSG00000117440,Up,21.8262194229644,5.42197839323453e-11,224.064524799162
156,156,ENSMUSG00000040631,Dok4,Up,31.1509161265169,9.63367033675909e-08,218.56131376501
