Gene,_SCORE_GRP9_,_SCORE_GRP2_,_SCORE_GRP16_,_SCORE_GRP8_,_SCORE_GRP6_,_SCORE_GRP18_,_SCORE_GRP10_,_SCORE_GRP4_,_SCORE_GRP1_,_SCORE_GRP3_,_SCORE_GRP5_,_SCORE_GRP11_,_SCORE_GRP19_,_SCORE_GRP20_,_SCORE_GRP17_,_SCORE_GRP12_,_SCORE_GRP13_,_SCORE_GRP14_,_SCORE_GRP7_,_SCORE_GRP15_,GRP1|19_GO:0030155|-3.301|regulation of cell adhesion,GRP1|19_GO:0050865|-2.161|regulation of cell activation,GRP1|19_GO:0002694|-2.447|regulation of leukocyte activation,GRP1|19_GO:0050867|-3.061|positive regulation of cell activation,GRP1|19_GO:0002696|-3.223|positive regulation of leukocyte activation,GRP1|19_GO:0051251|-3.329|positive regulation of lymphocyte activation,GRP1|19_GO:0051249|-2.402|regulation of lymphocyte activation,GRP1|19_GO:0050863|-4.419|regulation of T cell activation,GRP1|19_GO:0045785|-4.528|positive regulation of cell adhesion,GRP1|19_GO:0022407|-3.605|regulation of cell-cell adhesion,GRP1|19_GO:0022409|-5.888|positive regulation of cell-cell adhesion,GRP1|19_GO:1903037|-4.501|regulation of leukocyte cell-cell adhesion,GRP1|19_GO:1903039|-6.122|positive regulation of leukocyte cell-cell adhesion,GRP1|19_GO:0050870|-5.860|positive regulation of T cell activation,GRP1|19_GO:0070663|-2.484|regulation of leukocyte proliferation,GRP1|19_GO:0032944|-2.708|regulation of mononuclear cell proliferation,GRP1|19_GO:0050670|-2.201|regulation of lymphocyte proliferation,GRP1|19_GO:0070665|-3.272|positive regulation of leukocyte proliferation,GRP1|19_GO:0032946|-3.569|positive regulation of mononuclear cell proliferation,GRP1|19_GO:0050671|-2.881|positive regulation of lymphocyte proliferation,GRP1|19_GO:0042102|-2.142|positive regulation of T cell proliferation,GRP1|19_GO:1902105|-2.462|regulation of leukocyte differentiation,GRP1|19_GO:0045619|-2.130|regulation of lymphocyte differentiation,GRP1|19_GO:0045580|-2.566|regulation of T cell differentiation,GRP1|19_GO:1903708|-2.272|positive regulation of hemopoiesis,GRP1|19_GO:1902107|-2.272|positive regulation of leukocyte differentiation,GRP1|19_GO:0045621|-2.609|positive regulation of lymphocyte differentiation,GRP1|19_GO:0045582|-2.920|positive regulation of T cell differentiation,GRP1|19_GO:0046634|-2.031|regulation of alpha-beta T cell activation,GRP1|19_GO:0046637|-2.049|regulation of alpha-beta T cell differentiation,"GRP1|19_GO:2000514|-2.112|regulation of CD4-positive, alpha-beta T cell activation","GRP1|19_GO:2000516|-2.034|positive regulation of CD4-positive, alpha-beta T cell activation",GRP2|19_GO:0034330|-4.644|cell junction organization,GRP2|19_GO:0050808|-4.296|synapse organization,GRP3|19_GO:0048534|-2.830|hematopoietic or lymphoid organ development,GRP3|19_GO:0030097|-2.088|hemopoiesis,GRP3|19_GO:0001775|-2.742|cell activation,GRP3|19_GO:0045321|-2.527|leukocyte activation,GRP3|19_GO:0046649|-2.159|lymphocyte activation,GRP3|19_GO:0001562|-4.003|response to protozoan,GRP3|19_GO:0042832|-4.216|defense response to protozoan,GRP3|19_GO:0097028|-2.065|dendritic cell differentiation,GRP3|27_WP1253|-2.237|Type II interferon signaling (IFNG),GRP3|19_GO:0045058|-2.545|T cell selection,GRP3|19_GO:0043368|-3.177|positive T cell selection,GRP3|19_GO:0002360|-3.606|T cell lineage commitment,"GRP3|19_GO:0043369|-2.807|CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",GRP4|19_GO:1902532|-2.126|negative regulation of intracellular signal transduction,GRP4|19_GO:0051056|-3.530|regulation of small GTPase mediated signal transduction,GRP4|19_GO:0046578|-4.070|regulation of Ras protein signal transduction,GRP4|19_GO:0051058|-2.298|negative regulation of small GTPase mediated signal transduction,GRP4|19_GO:0046580|-2.486|negative regulation of Ras protein signal transduction,GRP5|19_GO:2000147|-2.487|positive regulation of cell motility,GRP5|19_GO:0030335|-2.674|positive regulation of cell migration,GRP5|19_GO:0051272|-2.376|positive regulation of cellular component movement,GRP5|19_GO:0040017|-2.370|positive regulation of locomotion,GRP5|19_GO:0050920|-3.575|regulation of chemotaxis,GRP5|19_GO:0002685|-2.420|regulation of leukocyte migration,GRP5|19_GO:0050921|-2.814|positive regulation of chemotaxis,GRP5|19_GO:0002688|-2.556|regulation of leukocyte chemotaxis,GRP5|19_GO:0002690|-3.098|positive regulation of leukocyte chemotaxis,GRP5|19_GO:0002687|-2.091|positive regulation of leukocyte migration,GRP5|19_GO:2000403|-3.043|positive regulation of lymphocyte migration,GRP5|19_GO:2000406|-3.273|positive regulation of T cell migration,GRP5|19_GO:2000404|-2.737|regulation of T cell migration,GRP5|19_GO:2000401|-2.274|regulation of lymphocyte migration,GRP5|19_GO:0071677|-2.134|positive regulation of mononuclear cell migration,GRP5|19_GO:1901623|-2.690|regulation of lymphocyte chemotaxis,GRP5|19_GO:0010819|-3.165|regulation of T cell chemotaxis,GRP5|19_GO:0050922|-2.349|negative regulation of chemotaxis,GRP6|19_GO:0040008|-2.837|regulation of growth,GRP6|19_GO:0048638|-2.720|regulation of developmental growth,GRP6|19_GO:0045927|-3.558|positive regulation of growth,GRP6|19_GO:0048639|-2.479|positive regulation of developmental growth,GRP6|19_GO:0046622|-3.200|positive regulation of organ growth,GRP7|6_R-MMU-977606|-2.274|Regulation of Complement cascade,GRP7|19_GO:0150146|-3.556|cell junction disassembly,GRP8|19_GO:0031344|-3.057|regulation of cell projection organization,GRP8|19_GO:0120035|-3.167|regulation of plasma membrane bounded cell projection organization,GRP8|19_GO:0010975|-3.324|regulation of neuron projection development,GRP8|19_GO:0030900|-2.302|forebrain development,GRP8|19_GO:0021543|-2.015|pallium development,GRP9|19_GO:0045596|-3.259|negative regulation of cell differentiation,GRP10|19_GO:0040007|-2.496|growth,GRP10|19_GO:0048589|-2.542|developmental growth,GRP10|19_GO:0060419|-3.043|heart growth,GRP10|19_GO:0055017|-3.224|cardiac muscle tissue growth,GRP11|19_GO:0007167|-2.166|enzyme linked receptor protein signaling pathway,GRP11|19_GO:0007169|-2.097|transmembrane receptor protein tyrosine kinase signaling pathway,GRP11|24_mmu04151|-2.146|PI3K-Akt signaling pathway,GRP11|6_R-MMU-9006934|-2.223|Signaling by Receptor Tyrosine Kinases,GRP11|24_mmu04014|-2.919|Ras signaling pathway,GRP11|24_mmu04015|-2.552|Rap1 signaling pathway,GRP11|6_R-MMU-8939211|-2.348|ESR-mediated signaling,GRP11|6_R-MMU-9009391|-3.046|Extra-nuclear estrogen signaling,GRP12|24_mmu05211|-3.016|Renal cell carcinoma,GRP12|6_R-MMU-166520|-2.091|Signaling by NTRKs,GRP12|6_R-MMU-187037|-2.376|Signaling by NTRK1 (TRKA),GRP12|19_GO:0001885|-2.457|endothelial cell development,GRP12|19_GO:0061028|-2.200|establishment of endothelial barrier,GRP12|6_R-MMU-8875878|-2.097|MET promotes cell motility,GRP13|19_GO:0032480|-2.396|negative regulation of type I interferon production,GRP13|19_GO:0099150|-3.008|regulation of postsynaptic specialization assembly,GRP14|19_GO:0031294|-2.396|lymphocyte costimulation,GRP14|19_GO:0031295|-2.486|T cell costimulation,GRP14|19_GO:0050857|-2.534|positive regulation of antigen receptor-mediated signaling pathway,GRP14|19_GO:0050862|-3.008|positive regulation of T cell receptor signaling pathway,GRP15|19_GO:0043542|-2.202|endothelial cell migration,GRP15|19_GO:0043534|-2.354|blood vessel endothelial cell migration,GRP15|19_GO:0002042|-2.937|cell migration involved in sprouting angiogenesis,GRP16|19_GO:0043549|-2.625|regulation of kinase activity,GRP16|19_GO:0051347|-2.667|positive regulation of transferase activity,GRP16|19_GO:0033674|-2.935|positive regulation of kinase activity,GRP17|24_mmu05214|-2.851|Glioma,GRP17|6_R-MMU-442755|-2.354|Activation of NMDA receptors and postsynaptic events,GRP17|6_R-MMU-936837|-2.545|Ion transport by P-type ATPases,GRP17|19_GO:1902305|-2.179|regulation of sodium ion transmembrane transport,GRP17|19_GO:2000649|-2.457|regulation of sodium ion transmembrane transporter activity,GRP18|19_GO:0001817|-2.539|regulation of cytokine production,GRP18|19_GO:0001818|-2.735|negative regulation of cytokine production,GRP18|19_GO:0032642|-2.093|regulation of chemokine production,GRP19|19_GO:0046530|-2.724|photoreceptor cell differentiation,GRP19|19_GO:0001754|-2.349|eye photoreceptor cell differentiation,GRP19|19_GO:0060219|-2.003|camera-type eye photoreceptor cell differentiation,GRP20|19_GO:0030100|-2.275|regulation of endocytosis,GRP20|19_GO:0099149|-2.690|regulation of postsynaptic neurotransmitter receptor internalization,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
13642,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4375,0.0,0.05555555555555555,0.25,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.3,0.3,0.2,0.3,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2,13,2,0,0,17,0,0,7,0,0,13,0,0,3,2,0,0,0,0,2
12315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,56,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,5
269582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
21814,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.15384615384615385,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,17,0,0,2,0,0,2,2,17,0,0,0,0,0,0,0,0,0
12316,1.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,20,1,6,0,0,0,0,0,0,0,0,0,0
56449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26563,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
17952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.15384615384615385,0.5555555555555556,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,40,19,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
