,gene,Geneid,genename,dfin_change,dfin_log2FC,dfin_padj,dfin_Change Metric
261,261,ENSMUSG00000066278,Vps37b,Down,-1.86909203884485,0.0265129589857506,-2.94670172730905
262,262,ENSMUSG00000038482,Tfdp1,Down,-1.56856069657536,0.0149418387614466,-2.86355806191042
263,263,ENSMUSG00000048490,Nrip1,Down,-1.80100173743007,0.0303215118194059,-2.73436935472762
264,264,ENSMUSG00000044037,Als2cl,Down,-1.72724484608185,0.0263576425287535,-2.72748099943359
265,265,ENSMUSG00000038848,Ythdf1,Down,-1.97053111828477,0.0443209509027839,-2.66689894360308
266,266,ENSMUSG00000094525,Trbv12-2,Down,-1.77162111027544,0.0321942834367137,-2.64365064424629
267,267,ENSMUSG00000029290,Zfp326,Down,-2.24690168015244,0.0677537985269657,-2.6267771496785
268,268,ENSMUSG00000026989,Dapl1,Down,-1.46925666555446,0.0212469741627198,-2.4576299003412
269,269,ENSMUSG00000028234,Rps20,Down,-1.20454706205097,0.0110814503483311,-2.3553754147018
270,270,ENSMUSG00000040785,Ttc3,Down,-1.20066160485531,0.0159635198915066,-2.15743442950607
271,271,ENSMUSG00000076617,Ighm,Down,-1.52112876356609,0.0382038624616593,-2.15679741086553
272,272,ENSMUSG00000073702,Rpl31,Down,-1.1339538609499,0.0141869472074141,-2.09567265762047
273,273,ENSMUSG00000021270,Hsp90aa1,Down,-0.927084929429959,0.00796173852866004,-1.94594393286827
274,274,ENSMUSG00000061787,Rps17,Down,-1.00174405332846,0.013271297615783,-1.88036035058929
275,275,ENSMUSG00000021756,Il6st,Down,-1.57068801853281,0.0680476202370981,-1.83328672793916
276,276,ENSMUSG00000037940,Inpp4b,Down,-1.17511408768119,0.0287871137181808,-1.81061799151628
277,277,ENSMUSG00000087412,Gm15501,Down,-1.25804368184904,0.0370766772681909,-1.80013368951654
278,278,ENSMUSG00000034614,Pik3ip1,Down,-1.2189496946315,0.0350189199008764,-1.77442172216884
279,279,ENSMUSG00000029177,Cenpa,Down,-1.43980824248486,0.0631344204436817,-1.72738661673431
280,280,ENSMUSG00000037533,Rapgef6,Down,-0.971875557775389,0.0194470121700886,-1.66302205586943
281,281,ENSMUSG00000000782,Tcf7,Down,-0.952558045134654,0.0235758817051602,-1.55031875392196
282,282,ENSMUSG00000030432,Rpl28,Down,-0.977234622956199,0.0318694381448541,-1.46255434711024
283,283,ENSMUSG00000071379,Hpcal1,Down,-1.27840047254688,0.072721357565111,-1.45525186560627
284,284,ENSMUSG00000034832,Tet3,Down,-1.02146727466151,0.0680840759360164,-1.19200578432876
