,gene,Geneid,genename,dfin_change,dfin_log2FC,dfin_padj,dfin_Change Metric
55,55,ENSMUSG00000102401,ENSMUSG00000102401,Down,-21.3416925786733,3.76333093815461e-06,-115.766466024025
56,56,ENSMUSG00000112642,Gm17849,Down,-21.805426666677,5.15825913448023e-06,-115.296124683894
57,57,ENSMUSG00000112381,ENSMUSG00000112381,Down,-22.2238129931049,6.7048787318843e-06,-114.977320529552
58,58,ENSMUSG00000015709,Arnt2,Down,-20.4283889688964,2.45181452007787e-06,-114.613729362898
59,59,ENSMUSG00000109709,ENSMUSG00000109709,Down,-23.0761927203251,1.30656139788427e-05,-112.701129427972
60,60,ENSMUSG00000022768,Ccdc116,Down,-22.9909472787794,2.0960027961409e-05,-107.565633138237
61,61,ENSMUSG00000021567,Nkd2,Down,-23.2159869765789,2.46149913275721e-05,-106.997848042012
62,62,ENSMUSG00000071714,Csf2rb2,Down,-23.3661297974655,2.86916680516447e-05,-106.134667604575
63,63,ENSMUSG00000101168,ENSMUSG00000101168,Down,-20.7807667634983,8.86998370456951e-06,-104.986037507807
64,64,ENSMUSG00000032845,Alpk2,Down,-20.4375322707419,9.43320552243207e-06,-102.70556279782
65,65,ENSMUSG00000116311,ENSMUSG00000116311,Down,-20.6308055208587,1.08907762257469e-05,-102.38947399428
66,66,ENSMUSG00000090941,ENSMUSG00000090941,Down,-20.0956342705199,9.72508564988093e-06,-100.721460457261
67,67,ENSMUSG00000044231,Nhlrc1,Down,-22.4563575780391,3.44303667801327e-05,-100.224034217541
68,68,ENSMUSG00000087492,ENSMUSG00000087492,Down,-20.8570854174018,1.62231994131023e-05,-99.9025920216507
69,69,ENSMUSG00000026450,Chit1,Down,-20.1442786302476,1.16659307019193e-05,-99.3733502669569
70,70,ENSMUSG00000036172,Cd200r3,Down,-24.6750662193803,0.000111307202097776,-97.5523002049525
71,71,ENSMUSG00000071202,Ccdc78,Down,-21.1224656326519,2.45799583144726e-05,-97.3622914140871
72,72,ENSMUSG00000077416,Gm23747,Down,-21.7126646590396,3.30556376056055e-05,-97.2891190393578
73,73,ENSMUSG00000024124,Prss30,Down,-21.5543406029709,3.19222772234469e-05,-96.9062921564199
74,74,ENSMUSG00000022528,Hes1,Down,-22.1153082203812,4.40664520729968e-05,-96.3318922634124
75,75,ENSMUSG00000021760,Gpx8,Down,-14.9192154903605,4.36416201176322e-07,-94.8876895406881
76,76,ENSMUSG00000113136,Gm19951,Down,-22.271826046245,6.53114522297778e-05,-93.2078294077711
77,77,ENSMUSG00000071324,Armc2,Down,-22.4851510675897,7.45975859604838e-05,-92.8024069637584
78,78,ENSMUSG00000024600,Slc27a6,Down,-22.5527086757674,8.00380996546254e-05,-92.3917545081965
79,79,ENSMUSG00000025221,Kcnip2,Down,-20.6933990898262,3.48059844896568e-05,-92.2583346659994
80,80,ENSMUSG00000028068,Iqgap3,Down,-23.4563323474075,0.000118677777226327,-92.080895942101
81,81,ENSMUSG00000107128,ENSMUSG00000107128,Down,-22.1047326784471,7.46378893098793e-05,-91.2271303330964
82,82,ENSMUSG00000022286,Grhl2,Down,-21.5116355955265,5.81784061452979e-05,-91.1069004067229
83,83,ENSMUSG00000086889,ENSMUSG00000086889,Down,-20.4744775218869,4.2244103519249e-05,-89.5601536980704
84,84,ENSMUSG00000029607,Ankrd61,Down,-19.1013898663268,2.15288200116353e-05,-89.1458001438333
85,85,ENSMUSG00000063177,Klk1b27,Down,-18.1042078102456,1.23140232620548e-05,-88.8844192143004
86,86,ENSMUSG00000112433,ENSMUSG00000112433,Down,-23.1425289657864,0.000178674325950387,-86.736760200082
87,87,ENSMUSG00000031785,Adgrg1,Down,-17.910077389016,1.99932125238093e-05,-84.1615566079332
88,88,ENSMUSG00000103454,ENSMUSG00000103454,Down,-20.0053037548567,6.9521840078836e-05,-83.1796272027398
89,89,ENSMUSG00000104273,ENSMUSG00000104273,Down,-22.3131555376697,0.00018782477447959,-83.1443316483443
90,90,ENSMUSG00000024140,Epas1,Down,-17.6617421002349,2.00328665606147e-05,-82.9794017204284
91,91,ENSMUSG00000056367,Actr3b,Down,-19.5884412732395,5.83741074146783e-05,-82.9331459393923
92,92,ENSMUSG00000102202,ENSMUSG00000102202,Down,-19.4460571118205,6.59463458950379e-05,-81.3002557179942
93,93,ENSMUSG00000002007,Srpk3,Down,-20.7077545673891,0.000128453358586092,-80.5791438914512
94,94,ENSMUSG00000073407,Gm6034,Down,-19.6997632532935,9.72714444746559e-05,-79.035738474933
95,95,ENSMUSG00000109317,ENSMUSG00000109317,Down,-23.6162673647963,0.000458875631714343,-78.8383035341783
96,96,ENSMUSG00000035435,Abca17,Down,-22.5971643416357,0.000355868720001067,-77.9310707889192
97,97,ENSMUSG00000014329,Bicc1,Down,-21.8946448351081,0.00028945574537413,-77.4724015730098
98,98,ENSMUSG00000061911,Myt1l,Down,-22.2382923448016,0.000356912077156484,-76.6651509007491
99,99,ENSMUSG00000001520,Nrip2,Down,-21.577732855397,0.00028945574537413,-76.3510345748061
100,100,ENSMUSG00000030433,Sbk2,Down,-21.0234110722881,0.000239605348293454,-76.115333204632
101,101,ENSMUSG00000021880,Rnase6,Down,-22.4623138640278,0.000503305377193859,-74.0844944439012
102,102,ENSMUSG00000105460,ENSMUSG00000105460,Down,-19.9687161517267,0.000210440348878926,-73.4223930634933
103,103,ENSMUSG00000085846,ENSMUSG00000085846,Down,-21.6424448275842,0.000416047161860775,-73.1700205341934
104,104,ENSMUSG00000116280,ENSMUSG00000116280,Down,-23.9056448029217,0.000872911669699014,-73.1280774620606
105,105,ENSMUSG00000104342,ENSMUSG00000104342,Down,-21.3937271591397,0.000384536441632427,-73.0609152884846
106,106,ENSMUSG00000026649,Cfap126,Down,-18.5807199288054,0.000122533097631264,-72.6830677730222
107,107,ENSMUSG00000110580,ENSMUSG00000110580,Down,-18.538537538301,0.000126123504541754,-72.2855391709523
108,108,ENSMUSG00000089987,ENSMUSG00000089987,Down,-21.6314924880805,0.000462412519212798,-72.1403875119403
109,109,ENSMUSG00000042379,Esm1,Down,-15.3510110609484,2.02863915026781e-05,-72.0391509822757
110,110,ENSMUSG00000029765,Plxna4,Down,-22.7392847656503,0.000693806745000893,-71.8279768546141
111,111,ENSMUSG00000078521,Aunip,Down,-21.6593644649894,0.0005304090162864,-70.9428463266132
112,112,ENSMUSG00000087004,ENSMUSG00000087004,Down,-18.1791100367973,0.000128453358586092,-70.7395443917658
113,113,ENSMUSG00000068744,Psrc1,Down,-20.0508543348428,0.000300460084450332,-70.623384110696
114,114,ENSMUSG00000060961,Slc4a4,Down,-23.0086122082842,0.000893431540093981,-70.1518486563446
115,115,ENSMUSG00000110702,ENSMUSG00000110702,Down,-22.5855950120413,0.000796905597196856,-69.9835693792372
116,116,ENSMUSG00000047517,Dmbt1,Down,-22.0412936084658,0.000724204944063224,-69.2127149722288
117,117,ENSMUSG00000110618,Gm39822,Down,-22.104594549179,0.000781498209037312,-68.6805670806565
118,118,ENSMUSG00000028182,Lrriq3,Down,-23.3278139564103,0.00114567229089356,-68.6056916260797
119,119,ENSMUSG00000032323,Cyp11a1,Down,-24.3021199607148,0.00160218479967467,-67.9314095454628
120,120,ENSMUSG00000022262,Dnah5,Down,-19.8705298216971,0.000385940937026542,-67.8276393067049
121,121,ENSMUSG00000050468,Astl,Down,-19.4784104010645,0.000366069816135928,-66.9363122616905
122,122,ENSMUSG00000110317,ENSMUSG00000110317,Down,-22.3323269678942,0.00101511076035341,-66.851520824021
123,123,ENSMUSG00000019852,Arfgef3,Down,-19.6373152236106,0.000414438896564103,-66.4239942463524
124,124,ENSMUSG00000034959,Rubcnl,Down,-19.6569225270937,0.000421748440673034,-66.3410621676128
125,125,ENSMUSG00000041700,Lhfpl1,Down,-22.615379105031,0.00120456741024592,-66.0181111395336
126,126,ENSMUSG00000085914,ENSMUSG00000085914,Down,-21.4229717714201,0.000831648687033003,-65.984040443464
127,127,ENSMUSG00000066235,Pomgnt2,Down,-21.9955600584606,0.00116218188207876,-64.5509397734088
128,128,ENSMUSG00000105985,ENSMUSG00000105985,Down,-23.3979686870098,0.00182788434104158,-64.064838291057
129,129,ENSMUSG00000113104,ENSMUSG00000113104,Down,-21.9954841436197,0.00124234511804512,-63.9135483457324
130,130,ENSMUSG00000032783,Troap,Down,-19.2972173139001,0.000493975772965922,-63.802280585707
131,131,ENSMUSG00000059498,Fcgr3,Down,-24.679065627761,0.00288063864370785,-62.6974430661426
132,132,ENSMUSG00000037594,Clba1,Down,-21.7639007040021,0.00161571448392867,-60.7568752514907
133,133,ENSMUSG00000105929,ENSMUSG00000105929,Down,-20.7572653084171,0.00124393430298809,-60.304060225876
134,134,ENSMUSG00000046733,Gprc5a,Down,-19.0791129884846,0.00078970005995191,-59.1936697908527
135,135,ENSMUSG00000037801,Iqch,Down,-22.3751118188798,0.0023016054747041,-59.0248539918761
136,136,ENSMUSG00000111947,ENSMUSG00000111947,Down,-16.3408813449566,0.000249426808206641,-58.8771248032888
137,137,ENSMUSG00000028766,Alpl,Down,-20.0611846104969,0.00117686543591978,-58.764690279764
138,138,ENSMUSG00000111843,4933432G23Rik,Down,-19.552996973567,0.00112352906712904,-57.6699160085007
139,139,ENSMUSG00000041323,Ak7,Down,-23.6527880162746,0.00367925739337555,-57.5765586501034
140,140,ENSMUSG00000040828,Catsperd,Down,-20.9505472767684,0.00182788434104158,-57.3636729474076
141,141,ENSMUSG00000108053,ENSMUSG00000108053,Down,-18.7907585060248,0.00116236786622011,-55.1444197981243
142,142,ENSMUSG00000055069,Rab39,Down,-22.9735149517132,0.00482470232935235,-53.2188245586961
143,143,ENSMUSG00000049130,C5ar1,Down,-22.6864221869122,0.0045617034092894,-53.106032140743
144,144,ENSMUSG00000039629,Strip2,Down,-20.2860188173485,0.00286588554326377,-51.582094984793
145,145,ENSMUSG00000048905,Bnip5,Down,-22.3263991505901,0.00533050115674878,-50.7530840577331
146,146,ENSMUSG00000058325,Dock1,Down,-18.7386532546454,0.00200742736522154,-50.5448967383168
147,147,ENSMUSG00000112348,ENSMUSG00000112348,Down,-22.2393346613647,0.00566588013310033,-49.965838577792
148,148,ENSMUSG00000034990,Otoa,Down,-22.5091934406857,0.00613014762610812,-49.8022447551191
149,149,ENSMUSG00000024663,Rab3il1,Down,-19.5287875787725,0.00321128868096147,-48.6915293685833
150,150,ENSMUSG00000026679,Enkur,Down,-18.4148337506737,0.00230073292071439,-48.5807952144712
151,151,ENSMUSG00000002059,Rab34,Down,-22.9373742531313,0.00768169743605145,-48.5020596390966
152,152,ENSMUSG00000021492,F12,Down,-21.870069944219,0.00615896206267789,-48.3436249524348
153,153,ENSMUSG00000039765,Cc2d2a,Down,-19.7706394417123,0.0036763788287698,-48.1331983016396
154,154,ENSMUSG00000030996,Art1,Down,-22.8655334668749,0.00796174730472158,-47.9945629157284
155,155,ENSMUSG00000104936,ENSMUSG00000104936,Down,-22.8136840305466,0.00816577630979745,-47.6350297724925
156,156,ENSMUSG00000026532,Spta1,Down,-19.0349205220657,0.00342297826933274,-46.9324211957629
157,157,ENSMUSG00000076430,Hus1b,Down,-19.5375983151039,0.00415079340296215,-46.5359974592924
158,158,ENSMUSG00000000957,Mmp14,Down,-22.5304533724801,0.00948890568416102,-45.5742376668243
159,159,ENSMUSG00000115553,ENSMUSG00000115553,Down,-19.3908957623402,0.00463222830117016,-45.2624236579994
160,160,ENSMUSG00000104383,ENSMUSG00000104383,Down,-19.3554315258591,0.00475211819487169,-44.9648500711556
161,161,ENSMUSG00000040328,Olfr56,Down,-21.6981360433787,0.00854490924670833,-44.878093028662
162,162,ENSMUSG00000114501,ENSMUSG00000114501,Down,-22.3194026021317,0.0105562865815037,-44.1140498927243
163,163,ENSMUSG00000103403,ENSMUSG00000103403,Down,-22.2915529198925,0.0106960476176852,-43.9316724840471
164,164,ENSMUSG00000030877,Mfsd13b,Down,-20.2971032228354,0.00696154732124124,-43.7868234732987
165,165,ENSMUSG00000104140,ENSMUSG00000104140,Down,-17.6155457467755,0.00349359175276934,-43.2766017641061
166,166,ENSMUSG00000022157,Mcpt8,Down,-22.1710896607986,0.0113599313445364,-43.1144395642409
167,167,ENSMUSG00000031790,Mmp15,Down,-21.7517155855932,0.0105149095290789,-43.0291232594709
168,168,ENSMUSG00000097561,ENSMUSG00000097561,Down,-20.6473809032954,0.00824309307508947,-43.0272793341132
169,169,ENSMUSG00000026567,Adcy10,Down,-22.0915002401457,0.0117870015604407,-42.6055935548632
170,170,ENSMUSG00000084910,ENSMUSG00000084910,Down,-22.051155680887,0.01196073070786,-42.3876639383413
171,171,ENSMUSG00000111358,ENSMUSG00000111358,Down,-21.2625098412028,0.0101665628385275,-42.3724792617385
172,172,ENSMUSG00000114190,ENSMUSG00000114190,Down,-21.3496108780438,0.0104121105768733,-42.3247758054431
173,173,ENSMUSG00000108122,ENSMUSG00000108122,Down,-16.1950933563606,0.00244086751770392,-42.3089654412177
174,174,ENSMUSG00000118625,ENSMUSG00000118625,Down,-18.0537865630177,0.0045857418761185,-42.2204118431806
175,175,ENSMUSG00000113735,ENSMUSG00000113735,Down,-21.1818957005443,0.0102576494719431,-42.1297769074603
176,176,ENSMUSG00000034883,Lrr1,Down,-22.000079019583,0.012214029992445,-42.0892535693382
177,177,ENSMUSG00000110425,ENSMUSG00000110425,Down,-21.8169494433313,0.0133875542619027,-40.869664249538
178,178,ENSMUSG00000098161,ENSMUSG00000098161,Down,-21.7756933525446,0.0136743728377663,-40.5919084691458
179,179,ENSMUSG00000106049,ENSMUSG00000106049,Down,-21.0529382198139,0.0128552295477318,-39.8094253919038
180,180,ENSMUSG00000031024,Denn2b,Down,-19.2971104364409,0.0100141213970627,-38.5823946027106
181,181,ENSMUSG00000027695,Pld1,Down,-17.1819504800175,0.00594589306922714,-38.2432916598615
182,182,ENSMUSG00000116581,ENSMUSG00000116581,Down,-21.4078333959444,0.0165647768683327,-38.1233781940396
183,183,ENSMUSG00000018927,Ccl6,Down,-11.1516418822934,0.000442332907283787,-37.4054031492212
184,184,ENSMUSG00000056486,Chn1,Down,-19.1744416171586,0.01196073070786,-36.8579225159581
185,185,ENSMUSG00000020150,Gamt,Down,-21.1264344651489,0.0190907133743014,-36.3200980289415
186,186,ENSMUSG00000112955,ENSMUSG00000112955,Down,-21.0243168259244,0.0201358121212343,-35.6578899297796
187,187,ENSMUSG00000113898,ENSMUSG00000113898,Down,-17.5885365391412,0.0112659104588699,-34.2665797044864
188,188,ENSMUSG00000039529,Atp8b1,Down,-16.5352851841475,0.00909916093704909,-33.7484947965166
189,189,ENSMUSG00000113128,ENSMUSG00000113128,Down,-17.9014453451324,0.0137696818850361,-33.3159519609599
190,190,ENSMUSG00000004383,Large1,Down,-15.3162418953955,0.00776162623097785,-32.3179944744039
191,191,ENSMUSG00000041351,Rap1gap,Down,-16.8604044569254,0.0122786037278934,-32.2177209961618
192,192,ENSMUSG00000097519,4930558J18Rik,Down,-18.2103400190317,0.0205899508087792,-30.7089102114667
193,193,ENSMUSG00000030518,Fam189a1,Down,-19.6414310033901,0.0278837566612669,-30.5355254890992
194,194,ENSMUSG00000055202,Zfp811,Down,-19.7145277134475,0.0285108906450938,-30.4587327089909
195,195,ENSMUSG00000097111,ENSMUSG00000097111,Down,-18.2095144891303,0.0212733723154104,-30.4492883775758
196,196,ENSMUSG00000022759,Lrrc74b,Down,-18.8211941059943,0.0246714578871952,-30.2608134978156
197,197,ENSMUSG00000026387,Sctr,Down,-19.798799208955,0.0297773452071211,-30.2152251368901
198,198,ENSMUSG00000082922,ENSMUSG00000082922,Down,-17.6084128769758,0.0211350649100084,-29.4940284256547
199,199,ENSMUSG00000105228,ENSMUSG00000105228,Down,-19.9135863859675,0.0333252085301411,-29.4168899522095
200,200,ENSMUSG00000022419,Deptor,Down,-17.3476738494967,0.0214304989775685,-28.9527076187071
201,201,ENSMUSG00000040752,Myh6,Down,-19.7676537172202,0.035636891353961,-28.6255430440255
202,202,ENSMUSG00000103546,ENSMUSG00000103546,Down,-19.7701598466298,0.0357085177075418,-28.6119324014447
203,203,ENSMUSG00000113679,Gm10432,Down,-16.79481544599,0.0231268106271505,-27.4743741670865
204,204,ENSMUSG00000062037,Olfr285,Down,-19.5008612680338,0.0402294416695593,-27.2125937604185
205,205,ENSMUSG00000027977,Ndst3,Down,-19.4385159879437,0.0413141988756599,-26.9009751875095
206,206,ENSMUSG00000049985,Ankrd55,Down,-8.51380779604196,0.000976941077340301,-25.6276821324578
207,207,ENSMUSG00000011305,Plin5,Down,-17.5641438434063,0.0378357972376019,-24.9779182096339
208,208,ENSMUSG00000029101,Rgs12,Down,-9.65034256883162,0.00297516159995213,-24.3814885925241
209,209,ENSMUSG00000040498,Igsf23,Down,-9.87345852677205,0.00357211880330155,-24.1610846932011
210,210,ENSMUSG00000034758,Tle6,Down,-18.9262748467013,0.0532787150453807,-24.1015938785928
211,211,ENSMUSG00000100281,4930422M22Rik,Down,-18.7616734021543,0.0573369284613503,-23.2938478427159
212,212,ENSMUSG00000019122,Ccl9,Down,-9.3735604454066,0.00355082120570234,-22.9621410191392
213,213,ENSMUSG00000116173,ENSMUSG00000116173,Down,-18.5572824915115,0.0627871020085312,-22.3082578679737
214,214,ENSMUSG00000034687,Fras1,Down,-16.8083101800318,0.0477951169828297,-22.1973312747908
215,215,ENSMUSG00000115277,Gm19016,Down,-18.5383665184937,0.0635864396891973,-22.1836673250509
216,216,ENSMUSG00000020256,Aldh1l2,Down,-15.5609403528568,0.03784250445697,-22.1279704118359
217,217,ENSMUSG00000056458,Mok,Down,-16.8211831074381,0.0557062473983614,-21.0953800721263
218,218,ENSMUSG00000113246,ENSMUSG00000113246,Down,-18.2810766328513,0.0710056293333879,-20.9996046993599
219,219,ENSMUSG00000025265,Fgd1,Down,-17.8862144837917,0.0849808536672016,-19.1503926375499
220,220,ENSMUSG00000024989,Cep55,Down,-8.48216440834761,0.00555716452253814,-19.128525460506
221,221,ENSMUSG00000028782,Adgrb2,Down,-9.23413670217253,0.0100894280419205,-18.432569178199
222,222,ENSMUSG00000021589,Rhobtb3,Down,-15.7041409864846,0.0985350334397059,-15.8047940349827
223,223,ENSMUSG00000024869,ENSMUSG00000024869,Down,-8.46740377894269,0.0138715178331055,-15.7313863941172
224,224,ENSMUSG00000068245,Phf11d,Down,-8.69581031913947,0.0208307040826407,-14.6202315458986
225,225,ENSMUSG00000110446,ENSMUSG00000110446,Down,-7.72637653765876,0.0155148930363286,-13.9789561321841
226,226,ENSMUSG00000028082,Sh3d19,Down,-8.47699990105612,0.0248297104126347,-13.60582512655
227,227,ENSMUSG00000022385,Gtse1,Down,-7.94256768642714,0.0217523926858408,-13.204462904574
228,228,ENSMUSG00000059659,Gm10069,Down,-8.29399957464043,0.0304003019988979,-12.5830100691268
229,229,ENSMUSG00000062859,Tcp11,Down,-8.49781649184214,0.042283331220596,-11.6745620705567
230,230,ENSMUSG00000046380,Jrk,Down,-8.82900566962294,0.0551000040642092,-11.1143793881066
231,231,ENSMUSG00000085776,5430402O13Rik,Down,-8.07188099347919,0.0520873056803522,-10.3583874402804
232,232,ENSMUSG00000002055,Spag5,Down,-6.8406758088078,0.0372186789721534,-9.77696096451759
233,233,ENSMUSG00000005233,Spc25,Down,-6.04773514623825,0.0383257468473261,-8.56667352229506
234,234,ENSMUSG00000036902,Neto2,Down,-7.65291617854565,0.0890788199936727,-8.037288061372
235,235,ENSMUSG00000030114,Klrg1,Down,-5.03748604943664,0.026358322788212,-7.95460469385474
236,236,ENSMUSG00000058715,Fcer1g,Down,-6.7272918502596,0.0886860689018065,-7.07808376065386
237,237,ENSMUSG00000105447,ENSMUSG00000105447,Down,-6.16527655909798,0.0792160210430419,-6.78912224813461
238,238,ENSMUSG00000097141,ENSMUSG00000097141,Down,-6.69348696554243,0.097193671359497,-6.77623193627003
239,239,ENSMUSG00000117959,ENSMUSG00000117959,Down,-4.12966479020107,0.0396946163827451,-5.78676873516625
240,240,ENSMUSG00000095524,Gm15682,Down,-4.45479110537297,0.0719828742178404,-5.09080526797819
241,241,ENSMUSG00000038352,Arl5c,Down,-1.72578585440462,0.00195740941904878,-4.67397745656053
242,242,ENSMUSG00000073702,Rpl31,Down,-1.2371261894523,0.0117836687332751,-2.38606937467395
243,243,ENSMUSG00000023927,Satb1,Down,-1.61172937397715,0.035636891353961,-2.33394560781444
244,244,ENSMUSG00000019726,Lyst,Down,-1.34247043521907,0.0194730663133741,-2.29638382229859
245,245,ENSMUSG00000063328,Gm9396,Down,-2.17203510401421,0.0981886263503018,-2.1892784903316
246,246,ENSMUSG00000113555,ENSMUSG00000113555,Down,-1.05402316374101,0.0190907133743014,-1.81205326885617
247,247,ENSMUSG00000028234,Rps20,Down,-1.14572699617825,0.0367630765665466,-1.64364637329441
248,248,ENSMUSG00000007892,Rplp1,Down,-1.04141351157619,0.0450510740832879,-1.4020496477177
249,249,ENSMUSG00000046330,Rpl37a,Down,-1.00029795163624,0.0535449112861159,-1.27166057713256
250,250,ENSMUSG00000038900,Rpl12,Down,-0.94583230192862,0.0633424183908365,-1.13339591653241
251,251,ENSMUSG00000074800,ENSMUSG00000074800,Down,-1.05912365176484,0.0956730916662182,-1.07946962007367
252,252,ENSMUSG00000025290,Rps24,Down,-0.904809496889671,0.0729017912880929,-1.02900527744535
253,253,ENSMUSG00000020395,Itk,Down,-0.909823741747492,0.0824136136005843,-0.986249884886588
