Gene,_SCORE_GRP19_,_SCORE_GRP15_,_SCORE_GRP13_,_SCORE_GRP6_,_SCORE_GRP4_,_SCORE_GRP7_,_SCORE_GRP14_,_SCORE_GRP20_,_SCORE_GRP5_,_SCORE_GRP10_,_SCORE_GRP8_,_SCORE_GRP2_,_SCORE_GRP17_,_SCORE_GRP16_,_SCORE_GRP3_,_SCORE_GRP1_,_SCORE_GRP12_,_SCORE_GRP9_,_SCORE_GRP11_,_SCORE_GRP18_,GRP1|19_GO:1901861|-5.817|regulation of muscle tissue development,GRP1|19_GO:0048634|-4.666|regulation of muscle organ development,GRP1|19_GO:0016202|-4.850|regulation of striated muscle tissue development,GRP1|19_GO:0048641|-3.506|regulation of skeletal muscle tissue development,GRP1|19_GO:0033688|-2.576|regulation of osteoblast proliferation,GRP1|19_GO:0033689|-3.820|negative regulation of osteoblast proliferation,GRP1|19_GO:0045599|-2.547|negative regulation of fat cell differentiation,GRP2|24_mmu05200|-2.944|Pathways in cancer,GRP2|24_mmu04630|-2.165|JAK-STAT signaling pathway,GRP2|24_mmu04151|-3.005|PI3K-Akt signaling pathway,GRP2|27_WP2841|-2.821|Focal adhesion: PI3K-Akt-mTOR signaling pathway,GRP2|27_WP85|-4.764|Focal adhesion,GRP2|24_mmu04510|-3.026|Focal adhesion,GRP2|24_mmu05222|-4.394|Small cell lung cancer,GRP2|24_mmu04933|-3.280|AGE-RAGE signaling pathway in diabetic complications,GRP3|19_GO:0051098|-3.179|regulation of binding,GRP3|19_GO:0043393|-2.198|regulation of protein binding,GRP3|19_GO:0051100|-2.153|negative regulation of binding,GRP3|19_GO:0051101|-2.050|regulation of DNA binding,GRP3|24_mmu05167|-2.727|Kaposi sarcoma-associated herpesvirus infection,GRP3|24_mmu04310|-3.523|Wnt signaling pathway,GRP3|24_mmu05226|-3.109|Gastric cancer,GRP3|24_mmu05210|-4.550|Colorectal cancer,GRP3|24_mmu04390|-2.993|Hippo signaling pathway,GRP3|27_WP265|-2.817|Delta-Notch signaling pathway,GRP3|19_GO:0010717|-2.582|regulation of epithelial to mesenchymal transition,GRP3|19_GO:0010718|-3.947|positive regulation of epithelial to mesenchymal transition,GRP3|6_R-MMU-4086398|-3.099|Ca2+ pathway,GRP3|24_mmu05221|-2.280|Acute myeloid leukemia,GRP3|24_mmu05213|-2.574|Endometrial cancer,GRP3|24_mmu05216|-2.229|Thyroid cancer,GRP3|6_R-MMU-201722|-2.772|Formation of the beta-catenin:TCF transactivating complex,GRP3|6_R-MMU-4641265|-3.955|Repression of WNT target genes,GRP3|6_R-MMU-3769402|-2.532|Deactivation of the beta-catenin transactivating complex,GRP4|19_GO:0001817|-2.669|regulation of cytokine production,GRP4|19_GO:0001818|-2.528|negative regulation of cytokine production,GRP4|19_GO:0030155|-4.414|regulation of cell adhesion,GRP4|19_GO:0045785|-2.043|positive regulation of cell adhesion,GRP4|19_GO:0022407|-3.068|regulation of cell-cell adhesion,GRP4|19_GO:0007162|-2.912|negative regulation of cell adhesion,GRP4|19_GO:0022408|-3.606|negative regulation of cell-cell adhesion,GRP5|19_GO:0031344|-3.212|regulation of cell projection organization,GRP5|19_GO:0120035|-3.319|regulation of plasma membrane bounded cell projection organization,GRP5|19_GO:0010975|-3.361|regulation of neuron projection development,GRP5|19_GO:0051960|-2.862|regulation of nervous system development,GRP5|19_GO:0050767|-2.215|regulation of neurogenesis,GRP5|19_GO:0051962|-2.479|positive regulation of nervous system development,GRP5|19_GO:0050803|-2.226|regulation of synapse structure or activity,GRP5|19_GO:0050807|-2.303|regulation of synapse organization,GRP5|19_GO:1901888|-2.776|regulation of cell junction assembly,GRP5|19_GO:1901890|-2.815|positive regulation of cell junction assembly,GRP5|19_GO:0051963|-2.870|regulation of synapse assembly,GRP5|19_GO:0051965|-2.912|positive regulation of synapse assembly,GRP5|19_GO:0050773|-3.344|regulation of dendrite development,GRP5|19_GO:0048814|-4.394|regulation of dendrite morphogenesis,GRP5|19_GO:0061003|-2.532|positive regulation of dendritic spine morphogenesis,GRP5|19_GO:0022604|-2.156|regulation of cell morphogenesis,GRP5|19_GO:0008360|-2.306|regulation of cell shape,GRP6|19_GO:0009991|-3.757|response to extracellular stimulus,GRP6|19_GO:0031667|-4.133|response to nutrient levels,GRP6|19_GO:0031668|-2.667|cellular response to extracellular stimulus,GRP6|19_GO:0031669|-3.082|cellular response to nutrient levels,GRP6|19_GO:0071496|-2.031|cellular response to external stimulus,GRP6|19_GO:0042594|-3.230|response to starvation,GRP6|19_GO:0009267|-2.178|cellular response to starvation,GRP6|19_GO:0010506|-2.126|regulation of autophagy,GRP7|19_GO:0044089|-2.561|positive regulation of cellular component biogenesis,GRP7|19_GO:0051493|-2.485|regulation of cytoskeleton organization,GRP7|19_GO:0032970|-3.569|regulation of actin filament-based process,GRP7|19_GO:1902903|-3.296|regulation of supramolecular fiber organization,GRP7|19_GO:0032956|-3.504|regulation of actin cytoskeleton organization,GRP7|19_GO:0110053|-3.985|regulation of actin filament organization,GRP7|19_GO:0032231|-3.809|regulation of actin filament bundle assembly,GRP7|19_GO:0110020|-3.064|regulation of actomyosin structure organization,GRP7|19_GO:0051492|-3.327|regulation of stress fiber assembly,GRP7|19_GO:0051495|-2.364|positive regulation of cytoskeleton organization,GRP7|19_GO:1902905|-2.014|positive regulation of supramolecular fiber organization,GRP7|19_GO:0032233|-3.233|positive regulation of actin filament bundle assembly,GRP7|19_GO:0051496|-2.574|positive regulation of stress fiber assembly,GRP8|19_GO:0045596|-3.870|negative regulation of cell differentiation,GRP8|19_GO:0008285|-2.330|negative regulation of cell population proliferation,GRP8|19_GO:0050678|-2.600|regulation of epithelial cell proliferation,GRP8|19_GO:1903706|-2.155|regulation of hemopoiesis,GRP8|19_GO:0045637|-2.177|regulation of myeloid cell differentiation,GRP8|19_GO:0045638|-2.706|negative regulation of myeloid cell differentiation,GRP9|27_WP512|-3.820|Id signaling pathway,GRP9|19_GO:0045601|-2.047|regulation of endothelial cell differentiation,GRP10|19_GO:0048534|-2.988|hematopoietic or lymphoid organ development,GRP10|19_GO:0030097|-2.547|hemopoiesis,GRP10|19_GO:0001775|-3.735|cell activation,GRP10|19_GO:0045321|-2.557|leukocyte activation,GRP10|19_GO:0046649|-2.539|lymphocyte activation,GRP10|19_GO:0002521|-2.472|leukocyte differentiation,GRP10|19_GO:1903131|-2.540|mononuclear cell differentiation,GRP10|19_GO:0030098|-2.933|lymphocyte differentiation,GRP10|19_GO:0042110|-3.029|T cell activation,GRP10|19_GO:0030217|-3.292|T cell differentiation,GRP10|19_GO:0060485|-2.644|mesenchyme development,GRP10|19_GO:0046631|-2.642|alpha-beta T cell activation,GRP10|19_GO:0046632|-3.091|alpha-beta T cell differentiation,GRP10|19_GO:0042088|-2.827|T-helper 1 type immune response,GRP10|19_GO:0045063|-3.587|T-helper 1 cell differentiation,"GRP10|19_GO:0002294|-2.263|CD4-positive, alpha-beta T cell differentiation involved in immune response",GRP10|19_GO:0042093|-2.263|T-helper cell differentiation,GRP10|19_GO:0002293|-2.197|alpha-beta T cell differentiation involved in immune response,GRP10|19_GO:0002287|-2.165|alpha-beta T cell activation involved in immune response,GRP10|19_GO:0002292|-2.076|T cell differentiation involved in immune response,GRP11|24_mmu04931|-2.309|Insulin resistance,GRP11|19_GO:0006109|-2.435|regulation of carbohydrate metabolic process,GRP11|19_GO:0043467|-2.445|regulation of generation of precursor metabolites and energy,GRP11|19_GO:0043470|-3.555|regulation of carbohydrate catabolic process,GRP11|19_GO:0043471|-3.698|regulation of cellular carbohydrate catabolic process,GRP11|19_GO:0006073|-2.846|cellular glucan metabolic process,GRP11|19_GO:0005977|-2.846|glycogen metabolic process,GRP11|19_GO:0044042|-2.813|glucan metabolic process,GRP11|19_GO:0006112|-2.521|energy reserve metabolic process,GRP11|19_GO:0044264|-2.280|cellular polysaccharide metabolic process,GRP11|19_GO:0005976|-2.195|polysaccharide metabolic process,GRP12|19_GO:0007167|-2.590|enzyme linked receptor protein signaling pathway,GRP12|19_GO:0007178|-2.763|transmembrane receptor protein serine/threonine kinase signaling pathway,GRP12|19_GO:0071560|-2.745|cellular response to transforming growth factor beta stimulus,GRP12|19_GO:0007179|-3.630|transforming growth factor beta receptor signaling pathway,GRP12|19_GO:0071559|-2.661|response to transforming growth factor beta,GRP12|19_GO:0001952|-2.022|regulation of cell-matrix adhesion,GRP12|19_GO:0150116|-2.302|regulation of cell-substrate junction organization,GRP12|19_GO:1903844|-2.092|regulation of cellular response to transforming growth factor beta stimulus,GRP12|19_GO:0017015|-2.136|regulation of transforming growth factor beta receptor signaling pathway,GRP12|24_mmu04350|-2.582|TGF-beta signaling pathway,GRP12|19_GO:0045668|-2.302|negative regulation of osteoblast differentiation,GRP13|19_GO:1901342|-3.533|regulation of vasculature development,GRP13|19_GO:0045765|-3.582|regulation of angiogenesis,GRP13|19_GO:1903670|-3.181|regulation of sprouting angiogenesis,GRP14|19_GO:0040008|-2.172|regulation of growth,GRP14|19_GO:0048638|-2.140|regulation of developmental growth,GRP14|19_GO:0045926|-3.495|negative regulation of growth,GRP14|19_GO:0048640|-2.745|negative regulation of developmental growth,GRP14|19_GO:0040014|-2.727|regulation of multicellular organism growth,GRP15|19_GO:0006820|-2.148|anion transport,GRP15|19_GO:0015711|-3.210|organic anion transport,GRP15|19_GO:0046942|-2.763|carboxylic acid transport,GRP15|19_GO:0015718|-3.447|monocarboxylic acid transport,GRP16|19_GO:2000209|-2.885|regulation of anoikis,GRP16|19_GO:2000811|-3.392|negative regulation of anoikis,GRP17|19_GO:1901653|-2.027|cellular response to peptide,GRP17|24_mmu04062|-2.497|Chemokine signaling pathway,GRP17|27_WP2292|-2.639|Chemokine signaling pathway,GRP17|27_WP523|-2.388|Regulation of actin cytoskeleton,GRP17|24_mmu04360|-2.639|Axon guidance,GRP17|27_WP373|-3.327|IL-3 signaling pathway,GRP17|19_GO:0014910|-2.582|regulation of smooth muscle cell migration,GRP17|19_GO:0014911|-3.355|positive regulation of smooth muscle cell migration,GRP17|19_GO:0060251|-2.076|regulation of glial cell proliferation,GRP17|19_GO:0048660|-2.036|regulation of smooth muscle cell proliferation,GRP17|24_mmu04012|-2.003|ErbB signaling pathway,GRP17|19_GO:0014743|-2.134|regulation of muscle hypertrophy,GRP17|19_GO:0010611|-2.195|regulation of cardiac muscle hypertrophy,GRP17|27_WP488|-2.371|Alpha 6 beta 4 integrin signaling pathway,GRP17|19_GO:0046621|-2.020|negative regulation of organ growth,GRP17|19_GO:0010762|-2.105|regulation of fibroblast migration,GRP18|27_WP2432|-3.327|Spinal cord injury,GRP19|19_GO:0006468|-3.230|protein phosphorylation,GRP20|19_GO:0120161|-2.459|regulation of cold-induced thermogenesis,GRP20|19_GO:0009409|-2.879|response to cold,GRP20|19_GO:0050873|-3.223|brown fat cell differentiation,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
235534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170770,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.4,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,18,16,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,0,0
66214,0.0,0.0,0.6666666666666666,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,9,5,0,0,2,12,0,25,0,0,6,0,0,0,0,0,0,0
11910,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0
13723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
50794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
17444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21416,0.0,0.0,0.0,0.875,0.0,0.0,0.8,0.0,0.058823529411764705,0.0,0.3333333333333333,0.125,0.125,0.0,0.8421052631578947,0.7142857142857143,0.0,0.5,0.6363636363636364,0.0,0.3,0.3,0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.2,0.2,0.3,0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8,3,17,2,0,23,4,0,20,3,0,3,0,0,5,0,0,13,0,0,0
69219,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0
104871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
