Cluster,Score,Type,Gene,Symbol,Network
1,1.3333333333333333,Clustered,330662,Dock1,Geneid_SUB1
1,1.3333333333333333,Clustered,234353,Psd3,Geneid_SUB1
1,1.3333333333333333,Clustered,110351,Rap1gap,Geneid_SUB1
1,1.3333333333333333,Clustered,270160,Rab39,Geneid_SUB1
1,1.3333333333333333,Clustered,72685,Dnajc6,Geneid_SUB1
1,1.3333333333333333,Clustered,217151,Arl5c,Geneid_SUB1
