Gene,TotalEvidenceCounts,EvidenceHit:Geneid,EvidenceGO:Geneid,EvidencePPI:Geneid
16656,2.0,1,0,1
140559,2.0,1,0,1
68169,2.0,1,1,0
380712,2.0,1,1,0
194126,2.0,1,0,1
225010,2.0,1,0,1
14758,2.0,1,1,0
83921,2.0,1,1,0
108154,2.0,1,0,1
16768,2.0,1,1,0
226610,2.0,1,0,1
54698,2.0,1,1,0
12332,2.0,1,1,0
12810,2.0,1,0,1
70546,2.0,1,1,0
216965,2.0,1,1,0
332359,2.0,1,0,1
207215,2.0,1,0,1
107575,2.0,1,0,1
19193,2.0,1,0,1
72692,2.0,1,0,1
13807,2.0,1,0,1
22402,2.0,1,1,0
12331,2.0,1,0,1
71003,2.0,1,0,1
258831,2.0,1,0,1
338348,2.0,1,0,1
67742,2.0,1,1,0
17748,2.0,1,1,0
15259,2.0,1,1,0
71720,2.0,1,0,1
208659,2.0,1,0,1
216021,2.0,1,1,0
229776,2.0,1,0,1
16578,2.0,1,0,1
219149,2.0,1,1,0
20974,2.0,1,1,0
93690,2.0,1,0,1
17540,2.0,1,1,0
22755,2.0,1,0,1
13401,2.0,1,0,1
56461,2.0,1,0,1
245522,2.0,1,1,0
77889,2.0,1,1,0
258998,2.0,1,0,1
20198,2.0,1,0,1
68151,2.0,1,0,1
29817,2.0,1,0,1
225187,2.0,1,0,1
80884,2.0,1,0,1
50799,2.0,1,1,0
21844,2.0,1,0,1
282663,2.0,1,1,0
231130,2.0,1,1,0
233406,2.0,1,0,1
232941,2.0,1,0,1
57436,2.0,1,0,1
20719,2.0,1,0,1
320256,2.0,1,1,0
66395,2.0,1,0,1
380686,2.0,1,0,1
58220,2.0,1,0,1
22038,2.0,1,1,0
16329,2.0,1,0,1
170741,2.0,1,1,0
69553,2.0,1,0,1
67749,2.0,1,1,0
63913,2.0,1,0,1
218215,2.0,1,0,1
14537,2.0,1,1,0
17681,2.0,1,0,1
59125,2.0,1,0,1
56405,2.0,1,1,0
50997,2.0,1,0,1
80291,2.0,1,1,0
