,Naive,NPP_C5,SUB,SPP_C5,gene
1,-1.12383251512312,-1.03822289766162,-0.192463091655911,0.692924030984731,ENSMUSG00000086064_1
2,-0.932384339304435,-1.03540516749819,0.426826412105076,0.919620511531481,ENSMUSG00000104291_3
3,-0.994454187265601,-1.06656565593834,-0.303461314657839,0.980958742357926,Rapgef1
4,-1.12865511461525,-1.08706693312893,0.351738639859584,1.07341348293406,Mlf1
5,-0.839456777367131,-0.81268916147057,-0.774941403526407,0.192944606628762,Csf1
6,-1.17177820462217,-0.685054488266879,-0.179431857920321,0.716431199134292,Csf1_2
7,-1.2220498856954,-1.1181579621931,0.440832461858099,0.862148201264983,Wfs1_1
8,-1.16768716574218,-0.575277508463086,0.701245074621587,-0.286463522721473,Arap2
9,-1.01219374750326,-1.09652057190428,-0.255989148349931,1.00433209065825,Chst2
10,0.0973475608255798,-0.853169975611735,-0.774081129443688,-0.215004263594816,Olig3_8
11,-1.24007495591316,-1.15128459356036,0.408139799873868,0.649971798693984,ENSMUSG00000087060_1
12,-1.26568984279455,-0.953530595799368,0.28614837320536,0.952057787889799,Fbxo48
13,-0.715145292735431,-1.12313245898368,-0.137259057479757,0.709242501725862,ENSMUSG00000084978_1
14,-1.0840897219176,-0.846556107557344,-0.621310650691327,0.785349214568478,Ncapg2_1
15,-1.17786153422982,-0.505713808787983,1.04572130199982,0.75731635500197,Ston1
16,-1.20014431823605,-0.97446286578802,-0.146883744947908,0.844361433635238,Setbp1
17,-0.967281538574389,-0.939469161733577,-0.628706536838656,0.744669364916871,Setbp1_1
18,-0.830419316783728,-1.08958971004303,0.303927107599706,1.14067153536465,Pdcd1lg2_1
19,-0.380973613650685,-1.11727261043473,-0.202043811109812,0.974061107289267,Scd2_2
20,1.46098106765591,1.08625387250438,-0.467540486949042,-0.799968064837623,Ikzf2
21,0.495012571698378,1.24502528928006,-0.467391650161594,-0.447888260094392,Ikzf2_1
22,0.871060619371903,0.959403570251211,0.394936243539202,-0.957832581631987,ENSMUSG00000085335
23,0.862473899239743,1.08119496167951,-0.0437632316452319,-1.0380990281429,Brdt
24,0.899725443397331,0.813682042707426,-0.48971087396465,0.193059619954125,Lrmp_1
25,1.22543835697803,0.941697661588791,-0.100026443003107,-0.401108627722121,Igf1r
26,1.25971388982397,0.821156398724159,-0.0377808309849531,-0.664192210761163,Igf1r_1
27,0.973431635077846,0.941825335246231,0.0972871882437659,-0.82381432590395,Dusp4
28,0.706019790136913,1.15470527580139,0.30763116775795,-0.479110420141802,Dusp4_9
29,0.563764258604103,1.13594822642584,0.631384674813284,-0.916266289284874,Izumo1r_2
30,0.863336754371946,0.928300219080534,0.269901943633233,-0.722886916672513,Olig3
31,1.30396522724631,0.755701374813196,0.281725811332239,-0.62904494533566,ENSMUSG00000094249
32,0.391220486647473,1.17615515834829,0.0298266513052112,-1.0354867055371,Ston2
33,1.05606786776647,0.968895102367612,0.169732428094576,-0.829964132123751,Egr3_1
34,0.584820240993756,1.04425743255024,0.273784848387883,-1.02188900844764,Diaph3
35,0.253226208177526,1.06002400336,0.0692309554119693,-0.712126017849671,Diaph3_1
36,0.458598076515273,1.2334641578199,-0.265829730725137,-0.627626266232264,4930565N06Rik
37,0.868257700264826,0.942260412225719,0.163056269615997,-0.992418327565696,Chrdl1
38,-0.319671637537531,-0.563779647104098,-0.555032655918139,1.58553165014101,Tlk1
39,-0.0595987775221508,-0.584398823948515,-0.589689181546346,1.94400970809248,Tlk1_1
40,-0.784447970141802,-0.543731496858991,-0.0649371724671108,1.61076474532113,ENSMUSG00000086052_1
41,-0.755690016912608,-0.479822855639652,-0.645678715267414,1.67914514170772,E130308A19Rik_1
42,-1.02916134075328,-0.96279422018494,0.0286836046085581,1.47391263014215,Dusp4_2
43,-0.322276563030385,-0.593850590370569,0.052014673276573,1.47143716262667,Batf
44,-0.73752634774257,-0.517274733290278,-0.577255896037691,1.78098595936293,T;T2
45,0.322911096501045,-0.492732738309861,-0.546786247915018,1.89299298244754,Trim8
46,-0.780923385690623,-0.868127152319041,-0.391981273581021,1.15637869164081,Trim8_3
47,1.23860935695383,0.677472322974108,0.547119668397646,-0.54106234869514,Chst2_2
48,1.30554594837232,0.625972758482034,0.559549870490305,-0.373958869620973,ENSMUSG00000094249_2
49,1.8151957266573,0.224506598497056,0.168048046293092,-0.433676441548756,Scd2_1
