,Naive,NPP_C5,SUB,SPP_C5,gene
1,-1.55154441897414,-0.854802102031757,0.295129091486674,1.11033216949708,Smap1
2,-0.727572340263486,-0.916077748320793,0.560934474625389,0.69894076234964,Il18rap
3,-0.316776403430776,-0.823098740617297,0.825581695754458,0.642691033976803,Nebl_1
4,-1.12686900321535,-0.542806914942303,0.710010683650658,1.40525330516078,ENSMUSG00000102286_1
5,0.234766816496485,-0.981087484973232,0.521155498003337,-0.204354985161056,Ssh1_2
6,-0.996996355942582,-1.12632295865802,-0.0444386742184567,0.708003757407913,Rnf216
7,-1.20315656470318,-1.0866279313605,0.282836205770478,0.965280718372651,Osbpl3
8,-1.40348239938401,-0.818857938796139,0.145656482382204,1.02501755432556,Osbpl3_1
9,-1.26083650450799,-0.727245950416729,0.416466818951709,0.588883076686194,Osbpl3_2
10,-1.47442994690326,-0.880772457437135,0.365026112903803,0.799186140909822,ENSMUSG00000090576
11,-1.0595711380894,-1.18891192002904,0.548194575877066,0.668788005245228,ENSMUSG00000090576_1
12,-1.22987708283602,-1.05763323800766,0.396541318159764,0.566989349911601,ENSMUSG00000090576_2
13,-1.30394873497671,-1.08792399693678,0.298239190392229,0.631740152908822,ENSMUSG00000090576_3
14,-1.16976035902635,-0.936549887876658,0.284668934218519,0.514745684240212,Klrb1c
15,-1.17022654357339,-0.958745621948835,-0.395137423705098,1.29421703067789,Itgax
16,-0.8935619503855,-0.904434492501244,-0.506408476333986,0.489322724112749,Comp
17,-1.21285421210364,-0.990766760155162,-0.216931576784126,1.04579799966014,Comp_1
18,-1.29568257605236,-0.960094630421418,0.275661139769139,0.839314535738687,Casp1
19,-1.43639696904268,-1.01158930329272,0.663396347420204,0.831101403707021,Casp4
20,-0.383635909688092,-1.20013427727595,-0.112901610088866,1.03416965876648,Scn11a_1
21,-1.13936046218774,-0.569209565710129,0.24574949601332,0.658264770778142,Atp2b1
22,-0.282573976077819,-1.11552991194207,0.46212976794969,0.789432608136344,Inca1
23,-1.17669287628972,-1.12319251013912,0.420585250445795,0.859653514466456,Atxn1
24,-0.678054060269886,-1.21177261749434,0.695777860458064,0.935538115229879,Atxn1_1
25,-0.948893031258507,-0.970985453204499,0.47401040420083,1.20727442194714,Runx2
26,-1.38361498454513,-1.02645501135281,0.482176368135135,0.598623228845365,ENSMUSG00000086312_1
27,-1.14475522331546,-1.09414068164574,0.558065245220552,0.451212993825055,ENSMUSG00000086312_2
28,-0.413399131276285,-0.961397531311058,-0.0271389489436061,1.14385603292534,A430093F15Rik
29,-1.23951306379219,-0.98779133783452,0.220530873519544,1.17489485520553,Gcnt1
30,0.813221749164189,0.925016456029963,0.142945591529066,-0.658400817823403,Abi2_1
31,0.961449400683854,0.863564321915042,0.292504854953546,-0.835703889371825,Ttc30a1
32,0.526497289975651,0.862163549893447,0.146519416082208,-0.271613379786657,A930001A20Rik_1
33,0.773176600255394,1.08352186877658,0.0127950484294676,-1.18969510220713,Ndnf
34,1.60569110732824,0.47284749190185,-0.107376799027032,-0.941763811421874,Gm1070
35,0.772244264458225,1.02873398066657,0.397865102541316,-0.783426625389996,Samd3
36,0.810170702967223,1.09553596467511,0.139079549306603,-0.76581414256229,Samd3_1
37,0.493378135949985,0.847021064067056,0.485986528552819,-0.839364412066005,Atp2b1_2
38,0.766777551902313,1.10966605684924,0.0575285761813261,-1.00380320947494,Atp2b1_4
39,0.678872337845462,0.934313335185317,-0.152490576376328,-0.954543430156942,Atp2b1_5
40,0.658575164221795,1.10548793097535,-0.00376523352804561,-1.08700615860305,Atp2b1_6
41,1.10155137181391,0.787203398010972,0.393000681033704,-0.758945534052169,Ifng
42,1.27073041848388,0.855176801651088,0.00335903576575594,-0.872791709041625,Ifng_1
43,1.32939068378841,0.880156719832777,0.245150098398773,-0.843978935033957,Ifng_3
44,0.700927082729267,0.989622190526825,0.0534278871013175,-0.780762564777328,Pkhd1l1
45,0.505778193463856,1.10747786520444,0.857780487782814,-0.945868464442227,Pkhd1l1_3
46,0.771347966142728,0.817602084069769,0.462121960637956,-1.07153103365938,Tiam1
47,0.825836016460736,1.03305501703272,0.0807826746773845,-0.896142728724217,Tiam1_1
48,0.303777205819191,1.31794104061459,0.000887696975856188,-0.632465847386348,Zfp947
49,0.297798059992236,1.374467150791,-0.113057637150014,-0.80309250363201,Zfp947_1
50,-1.20372978951683,-0.635642342394455,-0.387981005454678,1.15577774055111,ENSMUSG00000100170
51,-0.117081157791708,-0.877731720033224,0.397555458428558,1.50737793730217,Gfod1
52,-0.557273453592533,-0.818742517898033,0.86284325452776,1.1318170122818,Runx2_1
53,0.582547580292212,0.466027113484433,-0.329972623037972,0.947389526644459,Dhrs3
54,0.292379872553465,0.886150668108006,1.30715086823813,-0.493079384457549,Paqr3
55,0.0463600719442231,0.180489617174761,1.05420381352056,0.862884608703019,Gm13899
56,1.29367893729705,0.855463786373129,0.301586450280923,-0.452516997424259,Ifng_2
57,0.612098348207991,0.331620871247779,0.176072410951862,1.02063426749884,Cd80
58,-0.425792320456925,0.0064449934376686,1.70271440294277,-0.396782451891063,ENSMUSG00000086312
